id,createdTime,Subcategory Name,Created Date,Status,Parent Category,Taxonomy Version,Last Updated,Solutions
recrKnl1Sx565HRKg,2025-01-28T07:45:56.000Z,Scenario Planning Systems,2025-01-28,Active,"[""reczirxn83VMd6Ynt""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""receGcwrSBsKn2Bhe"",""recshdwYHojSHqGq5"",""recsHhjvS6TAvKehv"",""rec7Mz24BOMn0zx6B"",""recIun7s02aitftM5"",""recU5yImVVw7TTGc1"",""rec3hhP2uWptZGt0q"",""recQLa6m6bionf0pE"",""recZ1jBVt9Cwg8I4q"",""rec2Vx0fxsMuPQLCw"",""rec6r9esC9wJABJSp"",""rec7O27BFjLHhz7Dv"",""recpI62RXleWWSGfA"",""recSugtX0omkrARu8""]"
recrRwmjZcVuNxW3y,2025-01-28T07:45:39.000Z,Natural Buffer Maintenance,2025-01-28,Active,"[""reciGjhvWmulaMj4S""]",V_01-28-2025-00-00-00,2025-01-28T07:45:39.000Z,
recrUQtCy8BNxLSQh,2025-01-28T07:45:59.000Z,Climate Model Downscaling Tools,2025-01-28,Active,"[""reczirxn83VMd6Ynt""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recLiKiiLPQL6QuA5"",""rec9977oypKQyvha0""]"
recsOD2DwaZXGBKbd,2025-01-28T07:45:54.000Z,Participatory Planning Platforms,2025-01-28,Active,"[""recsKvsr32KNM9vvq""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recpnuupfuYgAD6GH"",""rectwxggc56nauw8j"",""rech7k8pOsZpaQDkV"",""recPJNN9GuGFS5hDy"",""reci1WX8JFCW4IpK1"",""recS0E8Jubp55pyyk"",""reczab9aPHgqI0RT3"",""recALpUd4A4gWzOCc"",""recwFBiw65KgJv5Sl"",""recOWVXzKP0LtAZSQ"",""recGNCDZ5Qgzu54vZ"",""rec3DN9ReBvRdCtKb"",""rec5ss6cwWvew8OxB"",""recEeVMmy2VAIXQmz"",""rec6lxPukwenSnwh2"",""reckb08rfHnIXjSA9"",""recz2TOi1Ly5sP14P"",""recTzspetsecpHUz7"",""reclS5N72siqXuK5H"",""recEshXipYQLKBE3P"",""recAdhOmPZssuags7"",""rec7hT5opGi69oDP7"",""rec7m3YpV5K1e33LO"",""rec2Xj6JTDytKs7nB"",""recKCtkWqYb70IsTO""]"
rectWtzRiykSkdUGc,2025-01-28T07:45:43.000Z,Water Efficiency Tracking,2025-01-28,Active,"[""recxG8gMU2ifwGwIX""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recP1q8stoTiunHSg"",""recdnEbflOG7KEicA"",""recBhHOYTIPIwUz2A""]"
recu78jPFNzCyG3ZR,2025-01-28T07:45:53.000Z,Financial Protection Platforms,2025-01-28,Active,"[""recsKvsr32KNM9vvq""]",V_01-28-2025-00-00-00,2025-01-29T15:29:00.000Z,
recuIENNK04W2UfHv,2025-01-28T07:45:35.000Z,Emergency Alert Systems,2025-01-28,Active,"[""recz2FK1dAxPB2MvE""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recCkilT3ocwDTmRN"",""reccw0u55e5pMVVHJ"",""recGK1ZvfY4mA4UPQ"",""recomnFfi8ngHNi1Y"",""recdLLqOjE6rR3VVV"",""recVesEOuoR7Bu3Mp"",""recvhhqyVejfAKYTg"",""recMcoN0JDgiCLRwi"",""recxgEC2Q3DJfsW0Y"",""reczrGzlyRvMs1f0A"",""recYrqvLOBajWceML"",""rec84NYbYc0PTSskB"",""reckLgvGJqKgj3BHn"",""recxFx1BaAGx3hWq4"",""recSIkV27hXmY1LR0"",""recPwJ7F3LvMTDzLr"",""recvXN6SJdYq1H7vc"",""recWRNQcQDLSw1p43"",""recbXJw7V5dP0NgBM"",""recgvGJdX0mehdjtn"",""recwCxFIGURXZTjIf"",""recBiQ3LuYKExLwCO"",""recOqSiCMfNGDFQhD"",""recPRJNEVBhff4Hzc"",""recF77BRSCzXu5AI1"",""recUV8NT18YuDzrwF"",""rec7QYLgg9ibaC0kR"",""recgIgDM3mhqA9DdF"",""reckWaEXHYFusGsqL"",""rec3C3RGkeHZrseKJ"",""recUMfWijj31rp6EY"",""recxMR3h15G02Vj4v"",""recRpFOGjxM0d3ETW"",""recVFXnwzeqwNquIJ"",""rectWhxOwOq6FjmwP"",""recPcTCyXpy23De6i"",""recnlXRPforKj8ELv"",""rec6SRibCakSGHGAR"",""rec8vgutNDMhBcSdy"",""reccvNLUM7J8aE7nU"",""recx4KK0PI5W0NIO3"",""recFRw4LPOGahLsMg"",""recHoLHtukOZHHAuZ"",""recM5dpRvqB7J3IvB"",""recuBJMDzDLCUP3KZ"",""recWwItY0NJ2rG3lQ"",""rec0ovmvdoSO5SXAg"",""reckz8gTcst6uDf79"",""recypH5KU1g2YN5FU"",""recXCJGvzXXCBiVt8"",""recxyjq4cd5HyifpW"",""recipMFy5RSCn6Owo"",""recvxLm7P4QPArRsU"",""recPTGqrtodIk5LAR"",""rec51cd6NXtMvjJpY"",""recoHsNllauCsFvRa"",""recZxjh3GKMDGuzQf""]"
recuVN8L0k3ds3SNk,2025-01-28T07:45:36.000Z,Emergency Supply Tracking,2025-01-28,Active,"[""recz2FK1dAxPB2MvE""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recqYQNs5W7ewaWn1"",""recFWkWlThPxB5OSF""]"
recugiCCFO5VkhlqQ,2025-01-28T07:45:50.000Z,Agricultural Risk Assessment,2025-01-28,Active,"[""reczWby8ynKcMq1CD""]",V_01-28-2025-00-00-00,2025-01-28T07:45:50.000Z,
recujyzKt6btCzx22,2025-01-28T07:45:30.000Z,Impact Forecasting Applications,2025-01-28,Active,"[""recZlMwcic72dQQ2g""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recZlblMpARmFKXhu"",""recSssgoW9ao4mpbu"",""recq2Km2ME1PtO3xn"",""rec7QrXcU2jNyjmuU"",""recvfnbdAyUNk2FLZ""]"
recuno5U8pDfeYHFa,2025-01-28T07:45:41.000Z,Watershed Protection Tools,2025-01-28,Active,"[""reciGjhvWmulaMj4S""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recCbAd7Z4lM0Xprq"",""rec1lHEvec212NdDY""]"
recv1aklvJLGJkjvA,2025-01-28T07:45:31.000Z,Flood Protection Systems,2025-01-28,Active,"[""recW69WCUlbIveX6W""]",V_01-28-2025-00-00-00,2025-01-28T07:45:31.000Z,
recvNGyReZHDm22Fl,2025-01-28T07:45:54.000Z,Emergency Information Sharing,2025-01-28,Active,"[""recsKvsr32KNM9vvq""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recZlUuUh9F72daAD"",""recY2e553DdVV1TRh"",""recsEneCNrzBYSKFq"",""recxrsuhJlgcrYGWR""]"
recvfb6fClTPYs871,2025-01-28T07:46:01.000Z,Climate-Resilient Investing,2025-01-28,Active,"[""recL0YYzJkzLRAX9A""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recbOWTysGPkgk9rY""]"
recvp5HXyuJbkelvg,2025-01-28T07:46:03.000Z,Interoperability Frameworks,2025-01-28,Active,"[""recbct4wUzEIwCsjH""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recR2B5t8ras0OsFo"",""recCYYd56w5ovmlHK"",""recVmowPI99hpGeP7"",""recuYDC4tcrSyE3BW"",""recUWgz9Qy25y2q7r"",""recp1xz6ogvtFMmNQ"",""recO4HGdwhn1ZFS1D"",""recZ9xCOgAi0xHYLh"",""rec34YB4CE1Yb5A5S""]"
recwOPcLrYgClUxKi,2025-01-28T07:45:33.000Z,Emergency Communications Infrastructure,2025-01-28,Active,"[""recW69WCUlbIveX6W""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recPeOKnmO3q7g1yP"",""recTMCmvyWVJd6hJq"",""recyCl4yqOY5znedm"",""recpkhaQX9UOBPkVM"",""recvRP3wDcoN7HiL5"",""recCfelt2TJLCRyJw""]"
recwWUuo92yUYeBwS,2025-01-28T07:45:44.000Z,Smart Water Metering,2025-01-28,Active,"[""recxG8gMU2ifwGwIX""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recoMZ288tSuStZfy"",""recCbWtdXnS9fNNVv"",""recinxoUxAAEFFmRw"",""recDSB6kBAlQsktNr"",""recnG5To35qmVaKXL"",""recmOesTQbb2zf9mI"",""recrjBdo3sxYvWjCV"",""recjdc6jexQlJW7Ou"",""recphRqP5kKqq9ccc"",""rec40UinVOMQZlQsx"",""recLIw1gLDUV8jDM1"",""recrbL83P64V6o4EA"",""recTxT4g5DRMAvFO4"",""recX9UtSmaPe1NfG7"",""recSivpSE0V4kOJpH"",""recMDGwF9RITgaOPs"",""recI65ZxjGzcRfQpI""]"
recwWw58VRFlgZXN3,2025-01-28T07:45:34.000Z,Smart Grid Management Systems,2025-01-28,Active,"[""recW69WCUlbIveX6W""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""reci4mA04zov12xja"",""rec1ORO1hY6FJIuua"",""recb59KzwcD0p8L3J"",""recqvktjFvkuLn4qK"",""rec0Vt4MxNUvB4IPb"",""rec5wyOz9mUq90yoC"",""recdea0I6BxAK1tjV"",""recTVC7EcSqStXHCD"",""recZrxldcoQWS8bQH"",""recbz72FDZZjphGFi"",""recfLnHqNhz3UOu7M"",""recCoXQRV6kQnFhIX"",""recCTigEBfQca7sEC"",""rec4IMIvy27vNr70D"",""recx4g1gFo6wMpkPZ"",""recHzLBekxVnRqSnG"",""recOizwRw3BmeeOuc"",""recRZHloev3lq3zLN"",""recUf5hthvrSkmkE8"",""recVruu1lFKYGKUdn"",""rec1Ry6tDg3DTU1bk"",""recwO2CTaukXCCkI0"",""recG3apoMmBchEJ0j"",""recmKu9JiuXtwkoqE"",""reczv8aL8Y5cckP0Y"",""recttbtCSyAiwp6Pk"",""recaspgkxS2fVMFPI"",""recBDmJ2tSxKADN4y"",""recop9aR6py5SxtyO"",""recsyQdjhMoRfeP6Q"",""rec7tj44wUVpVdyPr"",""recsnyQZKhQsup0ay"",""recvKqPvdfeRKDLJx"",""recXd0Tfk6fE6I6uG"",""recZyF1kLtDfLVPIt"",""rec0YuCswe5yVZN5U"",""recfoMv2jTjaF7pnS"",""recGNoZ3lDSLxRktF"",""recMNojl3F3yVShK1"",""recO7IYjzw4jtI0RH"",""recs0IhHCtdQupPua"",""recs3fOeUfc9J7jK8"",""recCq0E1fPJvkGmBJ"",""recIdvdTUm0Vnn9FO"",""recM3bcRIIsnG2yr3"",""reci1M7iNJifDmNpJ"",""reclW5OHnpe0taE3R"",""recHw14BfIxzfsTm6"",""recY4KjdiXKG5hkgx"",""rec6fRoKlhbF9V3zY"",""recmbJVudLwb4v1A6"",""recomH998XF6IbcbJ"",""recq9ofXw6jklCt7C"",""recudieIbVFz8GnIq"",""recac4q7mANFnFu56"",""recKwyscXNGRNSelP"",""recK0XLwxffBiIeih"",""recVqktRLsrAjyhMJ"",""recYaaTZFEMmHeo6I"",""recFnMwtG6jB8fqur"",""recoYs0ZiUhwfQ09y"",""recpn3qQwooCkiJVR"",""recqOTWyooKWj8Lln"",""recq3MgLBXa4Zp7Sd"",""reccZ5RX2B8cDXoey"",""rec7dYQGQtaMhlkw4"",""recMtySuo1HVJnZrX"",""recMtYuAeZykNrQPi"",""rec13iXPgfAVPJB0i"",""rec4KjBFr0rqJYY2X"",""recjc3Rzd5UIGuAft"",""recyIWYtQ2qBiz51k"",""recHpRA42W8qWwqK5"",""recKyjlorfdkhcIx9"",""rec0lcwfwmr20pq3p"",""recPvuacyDKL76CcG"",""recpZbpx9Djjj8HtV"",""rec4NnVt1K9VjhB7j"",""recPjrQGDSCiMmcYZ"",""rec2r6GDr25z3MTxw"",""reckhXBlN1xvlR6FJ"",""reccs7lSmTqMrFHfW"",""reclGcg4NlNisAUoz"",""reczbAJDfZ3FM71TG"",""recuMgXKGOOVq02VQ"",""rec3wEQtbdkKK1pfz"",""reca9Q8MdUzKtTCTE"",""rece0Gp0SMglBpPVI"",""reckYpICUi9tdWYQ1"",""recAMhbotRTBYBWtd"",""recP1honWH9YIMe0n"",""recP82F4W4U65yFzr"",""recbESWvuYjNLjKdb"",""recJyos4FosIQObKy"",""recSPVeg17Iu0RK8y"",""recS1S2Ity5AdEYCI"",""recC3InAD3CdJO0KH"",""recDzhx5DL1zYcBuf"",""recuTRFWjP0BEv4Kv"",""recdORXa1CQlU1iJE"",""recZZg3mNZuACnVAH"",""recU2NOnGjXKtBiw2"",""recWmq2ShNsiUAOGp"",""rec5c5q6qVCfOztls"",""rec8QmOlNy5uRnk6W"",""recjScz1HA3fISnXt"",""recxXuUdMXXqrX25H"",""recFsnBW3N8urWGij"",""recUAsl7oI9aVBVJp"",""recU7iF7BiFEz7kXp"",""recVau6XaebYRx5yj"",""recbkYQYKdwiZNoya"",""recmoFBmo5Pl3EAEj"",""rec8PACAm4MzGgO2y"",""recH7aDumlWrZ0C2K"",""recIbDrLsVbnKcSs6"",""rec9wSatQEd21CIFh"",""recum6S8TZNErGZ1c"",""recg0vGMEh0kNpJMf"",""rech38Guv8yHvblYF"",""recGbGcaZWYoJ1tYL"",""rec4AJbr0k5yubtlv"",""recNbE44Fd9AcAvJH"",""recNDGZRIUvv3I9n0"",""recRSDT2OJH2kTX0d"",""recUQqkrx0EOa8l0i"",""rect6QJc1e7eFICPz"",""recbgIgjCz2kgExHQ"",""recy9HucbFMNAEY0L"",""recEmCZzYefsEVeZk"",""recHJaydbE33ogwit"",""recJfYokX6V1SrVUu"",""recLobxXVo7G8FfvQ"",""recLOusHrn22swPcy"",""recTcvN3IC31JUntD"",""recnQxtMTj6HdbzoB"",""recuOYJzjakuz8UxL"",""reciTqsRxTH8XB9U7"",""recxeGIWiZ1q8ZQLv"",""recJYXffxiBlitEW4"",""recNQxVhWGnXNExsS"",""recT1QKN7hmWKaWql"",""recmbYvYtZ7ZZTw4i"",""recYA0muLu1RYrHO8"",""rec7wS4wx1UUDtDaF"",""recFd7dQGLVyBBfYJ"",""recLMysOHUgrFjETV"",""recR0cJSRNPkDB77U"",""recSVekNjXTnFAnu0"",""recTX2knFEetpQMXq"",""recUo9JAzFLa9VogL"",""recMvZCkoweRmbFdE"",""rec7Fg7VqAldV3sA6"",""reclfPmRVrZFkEZaz"",""recBDxzpAuBgVcDg4"",""reclraMk2UmL9ykmH"",""recXNyn53tPv7Sa4w"",""recA1qRrw20DdTUlm"",""recB9QDLecYBgWgz5"",""recCvrJkTcqhvJ9YC"",""recnZLyDAC9N10F7P"",""recYUTGhMMzISrno2"",""rec1D8BLF2GUs6gyx"",""rec285cOmXyLs4ndc"",""reccFIbzY6fnjAEjC"",""recxvike40fDkpSfv"",""recDx66OuFsvg5K6C"",""recLrD3csnSBIWuTg"",""recLPbx8t1UlAAW5s"",""recmK5qZYGsr7QUxV"",""rectUgJO4jVpHzY6n"",""recdAE7PxVKro9jxC"",""receyQJdDaJ8roYHY"",""recfHKkmDAyiKnhUC"",""recS79D9zCTfhMZCt"",""rec5iPZFJ16s1HGoj"",""rec8KG6UPEfh8dqM0"",""recEqKNXyzuKVf2Py"",""recQ5nO2000UfgWEv"",""recU1HcB9m7GOl68o"",""recqmpofkQfgevKcr"",""recWxxL3FAAACHW1e"",""rec1RVRIpFlbqs31s"",""reciQjf6zpx0yEMUa"",""recwRBJypNfwkT8ue"",""recCfKbwamctaP3ga"",""recLsNbnT39ebMgYQ"",""recQdNp7ucDYtCMIX"",""rec9PYDb3NbOxj8Lp"",""recp9b2pSnFXLVe0A"",""rec4Mo9bLtzYAnzEw"",""rec5ElEqKv6yQ9lxI"",""rec5lsUl77ay1JBNm"",""rec6T8S2ZzOM15kJF"",""recb5JDkQVBzkrwOb"",""recyr583PGCK1Nqyu"",""recElHo3OvXKqP53P"",""recLf9VbTACnYjgEs"",""recMJn93I4zKc6g9H"",""recN4C74k81c9YJIz"",""rectKtVwG247UU6o2"",""rec30aAtZXt0srOfQ"",""receAxL52xqmJSvNS"",""recT9n3voTenzpeAA"",""recjbMgNXZMK9Sq9J"",""reczWqh58CRtiolTC"",""recsuKdgJY0uPNXwO"",""rec6WI9cDKOXdv3uP"",""recHYSOc3I3YsTYKy"",""recdQYboaBA8TOXJp"",""recvyZtedxJzt1Upx"",""recIHBBGDFL6uhIfa"",""recnsDQvwpJKvALmA"",""rec1RqHfcOvAuyMxn"",""recayqId4OHtYmdLw"",""recdVb4QIA6ELC2Kd"",""recDGEGl0Cur7yZ0T"",""recQODO5knTwTAuk3"",""rec0ymfY87iUzyRad"",""recgMvuqhhbeHJzDr"",""receNxMg9iWchxt6p"",""recskDG4onnSoglW7"",""rechwYjYyi497k3eX"",""recE1ttGbKcoj9qmb"",""recFwFesP8vokrZvb"",""recLwS6OO6f4BoiAu"",""recPSYvjZP7QmlOsq"",""rechVh8M3oxdLX62x"",""recCNapLxj66XENiX"",""reclb9o4LRHA5F3hj"",""recCeWI0e0XVd2Zvd"",""recPpDm4PITHPxAbO"",""recSLQEGZpmSF5yvV"",""rec0Z8ULBfBMb4k1J"",""reclJeUr4TEBwvo3e"",""reczPSrHLUEHAGpoI"",""recOKtJGptnWEnIkD"",""recswxsWiKGLO3OZf"",""recszppJfLIK8x6Op"",""rec09pRxaC08aXn1j"",""reccvhFNrP7WhXuOf"",""recesL3wEI2Pv5vSP"",""recEH50GYOSRSw3qq"",""recFss3VWz6y2lrAj"",""recMFXhZ7ChsNBooo"",""recvAgIe2qzBanJwP"",""recXtieRIkG7d5H6j"",""rec751ao4jnWtvkSH"",""reczxBo0WpckpMwLt"",""recGGi6GgKLUIeRzZ"",""recIrRifK8twk4AKz"",""recLmANB6DLWfHZuF"",""recLmavkfl1qu2KiZ"",""reco8V84F2smdU4BG"",""rectpdavpapxqAcio"",""rec2RnkYmr7qzeP7p"",""rec5lOGdfSFTEQhVO"",""recxgnoUAEGbjLqpT"",""recFt0DgggT9FMhKD"",""recHjPHFYuz3vGFbA"",""recMGSMeMprqiCJtY"",""recOumJYbufSkDyAW"",""recDGD57a4uQHJHv6"",""reco4ubI0LxIQTCTt"",""recpPN8mYWaJgtc6M"",""rec5Nsq3OMDK9hQh0"",""reczgogab4jSXYXx4"",""recEY0Mj5GVfDlepr"",""recM1qRMipNhIbPuK"",""recaA3TGys6decOJc"",""recrFMR7NnHDpzOsv"",""recvWBGDHvamL1bm7"",""recYwwpyjTFxyyiYt"",""recZccv0JHGnNWbpX"",""rec1rXqtJQrnQzB55"",""rec51LPY2tyPxLWe6"",""recdY2XlF7mgXBphA"",""recjoZxcwAr0hPsO7"",""recyv5OktdnqWXTOs"",""recAb1uopM5AQp6eo"",""recDKA29HUqgf2BXV"",""recKref0Noi53F5wI"",""recNQtjfcNt5dTuqL"",""recqRYuLsxz8te3ne"",""recWtP6Y4pRVkKeJO"",""recwftHTdZuOlFNpx"",""recNmg2LJOvkwRWiy"",""recUu2xcvtL3RleXW"",""recnnk1A9tKF7YOrz"",""reciqYr1DO4lH36ea"",""recKTDIZucoSTkWvN"",""reccCykhIooae6FCg"",""recHmObZYzmgtlV99"",""recouY9tpZixVuvP2"",""recUsCdT3zY41lKz8"",""recubLlGel2Rz6ZKv"",""reccQgf8vl9nnI16K"",""recGBGMt8onynYDRc"",""recO3SzjSSGWfozCq"",""recQy5KXIehroS1LV"",""recu94CkX8pcWTI1G"",""rechHqFxUcLNqCeI4"",""recEL2eZMNw0DocuN"",""recLZyCPI3Vf8jNOq"",""recQ22jXEFX0S3KWY"",""recumQ2Tb3gKRtL8w"",""recY2caADdn5aJIep"",""recZM8mPrO9EIiQSm"",""recZcmfCVOKRjgYvL"",""recefDn7fPLFjZ8TV"",""recfCZT0kaTSNkvvy"",""recRAYMexYcO0Owia"",""recZjW8vfF3V7wjsg"",""rec6TVTgfYvew9eAw"",""recekV77GAEBcMs2c"",""recVEGrsMHHuG4Psg"",""recJMR3sqWF35vKeh"",""rec16Ybnx8gdzVUrZ"",""rec6sfIi1BXGj4FWb"",""reccA4mc4AFR5Ir1v"",""recIFvfbexnVX41Qg"",""recYoKn8rMrIJFDmT"",""recZhVLtnIQRbEhnT"",""recZXzsn0lXMMrZeO"",""recgYnTumjLlPGa3O"",""recCTQ0Np5K9ZrLlL"",""recPkew3gAbDYGyP1""]"
recwjQr18jqZBjOpo,2025-01-28T07:45:42.000Z,Flood Barrier Controls,2025-01-28,Active,"[""recxG8gMU2ifwGwIX""]",V_01-28-2025-00-00-00,2025-01-28T07:45:42.000Z,
recwoep4C1dqDJhxZ,2025-01-28T07:45:40.000Z,Green Space Cooling Solutions,2025-01-28,Active,"[""reciGjhvWmulaMj4S""]",V_01-28-2025-00-00-00,2025-01-28T07:45:40.000Z,
recx2YszNTarTpsFY,2025-01-28T07:45:37.000Z,Post-Disaster Assessment Systems,2025-01-28,Active,"[""recz2FK1dAxPB2MvE""]",V_01-28-2025-00-00-00,2025-01-28T07:45:37.000Z,
recx55WDuzu1L7TG0,2025-01-28T07:45:46.000Z,Heat Stress Monitoring,2025-01-28,Active,"[""rechqr3Zono6Xqmcq""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""rectiiLfFrG9xoK8m"",""recZNAAG93nvOQfLf"",""recuUiMl1Vu9enFTw""]"
recxCB0oUUfKTy3s3,2025-01-28T07:45:28.000Z,Satellite Observation Systems,2025-01-28,Active,"[""recZlMwcic72dQQ2g""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recwxNrjnqWJXii6M"",""rechdPnzhUcvgSWoR"",""recHAi0DAzBRyr7JL"",""recSI0TmkfDtq5YC6"",""rec8g8WMalpOwIMAl"",""recDo8lsBRzTvp8LK"",""recJVAbCAhGtBDn5h"",""recMrHRVCzBLtpjmX"",""recvJPLywEuZSnqLb"",""recxWBW9jGW7po9Ws"",""recD97Fb5c9vm6ZSx"",""recGvJUgCX1ueOVUk"",""recn19BUL1GCPRDd9"",""reckP0yPD6QQy9Gzu"",""recywTqHey2LN2t6a""]"
recxzdLHozsCFElzA,2025-01-28T07:45:35.000Z,Crisis Communication Tools,2025-01-28,Active,"[""recz2FK1dAxPB2MvE""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recGv6zmVUIjBZPDm"",""rec8vfe0S1G9ZxXmS"",""rec3V24aW1kHzjkwd""]"
recy38TMC7fbU7tv4,2025-01-28T07:46:00.000Z,Economic Forecasting Tools,2025-01-28,Active,"[""recL0YYzJkzLRAX9A""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""rec5V5NA1291HGJOb"",""rec7RWLzNWQzXEAYa"",""recx9YI3ZFTRZOPbV"",""recy2eP6cRjArFmnk"",""recLtzmNHI3IGRLc5"",""recWaGcgbfLws5Mkn"",""recE0kTGksNsV5mqd"",""recGhv1rnwPzA8S40""]"
recy5ZlmQYzSr0XuG,2025-01-28T07:45:29.000Z,Flood Gauge Networks,2025-01-28,Active,"[""recZlMwcic72dQQ2g""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recPuTjCW1brjMINX"",""recmJK6ZQsAWUX0Pl""]"
recy8ovl5cvEBuYaP,2025-01-28T07:45:38.000Z,Incident Command Software,2025-01-28,Active,"[""recz2FK1dAxPB2MvE""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""rec9XqpcVbSkhkjGV""]"
recyAc0LSOGC52bSA,2025-01-28T07:45:34.000Z,Seismic Retrofitting Solutions,2025-01-28,Active,"[""recW69WCUlbIveX6W""]",V_01-28-2025-00-00-00,2025-01-28T07:45:34.000Z,
recyZO3ADQ3NAJ4uy,2025-01-28T07:45:47.000Z,Resilient Healthcare Facilities,2025-01-28,Active,"[""rechqr3Zono6Xqmcq""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recKi2b0eUa0z2FKe"",""recaFUQPcf5Hdlawy"",""recKSIutZ7MDhUvgH""]"
recyrCph6swfTOvBq,2025-01-28T07:45:45.000Z,Cooling Center Management Systems,2025-01-28,Active,"[""rechqr3Zono6Xqmcq""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recmGDtoJlAUJSevw""]"
recz7SGnisK1irYYl,2025-01-28T07:45:51.000Z,Storage Facility Monitoring,2025-01-28,Active,"[""reczWby8ynKcMq1CD""]",V_01-28-2025-00-00-00,2025-01-28T07:45:51.000Z,
recz8tMyH7P67pUru,2025-01-28T07:45:52.000Z,Social Network Platforms,2025-01-28,Active,"[""recsKvsr32KNM9vvq""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recMvI7CwBso7Bwpd"",""recOkdBk0KLiH5AwQ""]"
reczJNIOBxv8UfHAT,2025-01-28T07:45:56.000Z,Cost-Benefit Analysis Tools,2025-01-28,Active,"[""reczirxn83VMd6Ynt""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recFhHJE3283aqLSX"",""recYUQoYySl14uaSx"",""recZtz9hfuKSDuVEX"",""recazFGVRyDQXAxBN"",""recbAzv8a0RH95SZJ"",""receGooyzRlFGm0nD""]"
reczVyDnNmmkGgSYl,2025-01-28T07:45:59.000Z,Market Disruption Monitoring,2025-01-28,Active,"[""recL0YYzJkzLRAX9A""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""rec2BevwnDHd96lPp""]"
reczfdQ3oSAVF52pQ,2025-01-28T07:45:54.000Z,Community Alert Networks,2025-01-28,Active,"[""recsKvsr32KNM9vvq""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""reclHb2EMBi91f6GV"",""rece8PazLSVpEoksQ"",""rececMJ1h1BOs0WJV"",""recH5q7Ok38Zkw8i7"",""recuYULK5TtocTFrC"",""recjO6COMNlChQ17g"",""recYsu9vbin3OCE99"",""recHWTVCwADIHdskp"",""recun81zfZkUm2taN"",""rec6bAWZhJwfvJGuE"",""recI0YSE6w9eLatmG"",""recLMYxuUK4e0UmSs"",""reclKSA7wW2JdxOR5"",""recjDC2mRiWXTAzYy"",""rec1COrfvdUm8FBnG"",""recwmmHWcJjYIvELw"",""recgzM0yLeWuv0RC6"",""recByTEJqN7F7H4Cv"",""rec3ikL8ZFL73IGLB"",""recjtBzfvWVN1Vs3Q"",""rec2iVyjmpReG66tP"",""rec0zcXNzjUP0IdW0"",""recGp8N5OGNjo4Ywz"",""rectyAAaPi9ulUyu1"",""recfxmLd1bAJy9rER"",""recO7v7IHTt6WISdc"",""recVIScoY62lDiNkI"",""recD2FlQeRUs14KMp"",""recxU6tEP1LjSrgHJ"",""recNZZNiNVr1lGv8u"",""rec3Dssx2o6Gc4E4G"",""recoA8bCjD1NVH4Cb"",""recJnjqsAmymdt7U9"",""recMSKgBfU0IBvEX8""]"
reczjsMwr8wJsDsIT,2025-01-28T07:45:48.000Z,Public Health Response Tools,2025-01-28,Active,"[""rechqr3Zono6Xqmcq""]",V_01-28-2025-00-00-00,2025-02-09T21:43:29.000Z,"[""recbLFp3Fus10zphC"",""recTEWaNrcjmhRZSd"",""rec5onp5mbcOOFukM""]"
reczmtWeMygxR90ac,2025-01-28T07:45:32.000Z,Passive Cooling Infrastructure,2025-01-28,Active,"[""recW69WCUlbIveX6W""]",V_01-28-2025-00-00-00,2025-01-28T07:45:32.000Z,
